#1
# Typical meterological year Source: DOE/ASHRAE2015
double	default(8760, 2) # Time [s], DNI [W/m2], from IWEC file (EnergyPlus weather files, published in eere.energy.gov
16815600	41
16819200	6
16822800	4
16826400	0
16830000	0
16833600	0
16837200	0
16840800	0
16844400	0
16848000	0
16851600	0
16855200	0
16858800	0
16862400	0
16866000	0
16869600	0
16873200	5
16876800	11
16880400	112
16884000	17
16887600	27
16891200	272
16894800	489
16898400	451
16902000	626
16905600	600
16909200	416
16912800	181
16916400	30
16920000	0
16923600	0
16927200	0
16930800	0
16934400	0
16938000	0
16941600	0
16945200	0
16948800	0
16952400	0
16956000	23
16959600	2
16963200	7
16966800	34
16970400	144
16974000	16
16977600	12
16981200	12
16984800	11
16988400	0
16992000	0
16995600	0
16999200	0
17002800	0
17006400	0
17010000	0
17013600	0
17017200	0
17020800	0
17024400	0
17028000	0
17031600	0
17035200	0
17038800	0
17042400	0
17046000	152
17049600	334
17053200	408
17056800	190
17060400	95
17064000	96
17067600	298
17071200	430
17074800	418
17078400	458
17082000	230
17085600	56
17089200	0
17092800	0
17096400	0
17100000	0
17103600	0
17107200	0
17110800	0
17114400	0
17118000	0
17121600	0
17125200	42
17128800	225
17132400	383
17136000	209
17139600	42
17143200	155
17146800	18
17150400	160
17154000	276
17157600	124
17161200	105
17164800	57
17168400	39
17172000	9
17175600	0
17179200	0
17182800	0
17186400	0
17190000	0
17193600	0
17197200	0
17200800	0
17204400	0
17208000	0
17211600	0
17215200	0
17218800	67
17222400	210
17226000	116
17229600	93
17233200	299
17236800	147
17240400	15
17244000	36
17247600	373
17251200	44
17254800	3
17258400	0
17262000	0
17265600	0
17269200	0
17272800	0
17276400	0
17280000	0
17283600	0
17287200	0
17290800	0
17294400	0
17298000	0
17301600	0
17305200	5
17308800	13
17312400	33
17316000	11
17319600	12
17323200	285
17326800	148
17330400	14
17334000	32
17337600	17
17341200	3
17344800	8
17348400	1
17352000	0
17355600	0
17359200	0
17362800	0
17366400	0
17370000	0
17373600	0
17377200	0
17380800	0
17384400	49
17388000	110
17391600	327
17395200	103
17398800	246
17402400	144
17406000	299
17409600	284
17413200	553
17416800	604
17420400	539
17424000	459
17427600	396
17431200	172
17434800	9
17438400	0
17442000	0
17445600	0
17449200	0
17452800	0
17456400	0
17460000	0
17463600	0
17467200	0
17470800	0
17474400	8
17478000	2
17481600	9
17485200	33
17488800	1
17492400	1
17496000	1
17499600	1
17503200	1
17506800	0
17510400	0
17514000	0
17517600	0
17521200	0
17524800	0
17528400	0
17532000	0
17535600	0
17539200	0
17542800	0
17546400	0
17550000	0
17553600	0
17557200	0
17560800	0
17564400	65
17568000	208
17571600	112
17575200	258
17578800	243
17582400	160
17586000	95
17589600	253
17593200	387
17596800	452
17600400	319
17604000	138
17607600	8
17611200	0
17614800	0
17618400	0
17622000	0
17625600	0
17629200	0
17632800	0
17636400	0
17640000	0
17643600	35
17647200	225
17650800	394
17654400	457
17658000	38
17661600	36
17665200	12
17668800	355
17672400	49
17676000	18
17679600	16
17683200	11
17686800	3
17690400	0
17694000	0
17697600	0
17701200	0
17704800	0
17708400	0
17712000	0
17715600	0
17719200	0
17722800	0
17726400	0
17730000	0
17733600	0
17737200	0
17740800	17
17744400	16
17748000	18
17751600	27
17755200	27
17758800	157
17762400	254
17766000	378
17769600	351
17773200	325
17776800	166
17780400	0
17784000	0
17787600	0
17791200	0
17794800	0
17798400	0
17802000	0
17805600	0
17809200	0
17812800	0
17816400	17
17820000	178
17823600	230
17827200	36
17830800	16
17834400	18
17838000	27
17841600	27
17845200	26
17848800	18
17852400	16
17856000	0
17859600	0
17863200	0
17866800	0
17870400	0
17874000	0
17877600	0
17881200	0
17884800	0
17888400	0
17892000	0
17895600	0
17899200	0
17902800	0
17906400	0
17910000	142
17913600	318
17917200	513
17920800	429
17924400	285
17928000	159
17931600	274
17935200	427
17938800	103
17942400	15
17946000	3
17949600	0
17953200	0
17956800	0
17960400	0
17964000	0
17967600	0
17971200	0
17974800	0
17978400	0
17982000	0
17985600	0
17989200	0
17992800	64
17996400	5
18000000	12
18003600	16
18007200	18
18010800	26
18014400	27
18018000	26
18021600	119
18025200	18
18028800	6
18032400	2
18036000	0
18039600	0
18043200	0
18046800	0
18050400	0
18054000	0
18057600	0
18061200	0
18064800	0
18068400	0
18072000	0
18075600	0
18079200	0
18082800	3
18086400	0
18090000	0
18093600	2
18097200	2
18100800	3
18104400	2
18108000	1
18111600	24
18115200	5
18118800	202
18122400	176
18126000	0
18129600	0
18133200	0
18136800	0
18140400	0
18144000	0
18147600	0
18151200	0
18154800	0
18158400	0
18162000	0
18165600	0
18169200	3
18172800	12
18176400	16
18180000	18
18183600	26
18187200	27
18190800	2
18194400	110
18198000	18
18201600	0
18205200	3
18208800	0
18212400	0
18216000	0
18219600	0
18223200	0
18226800	0
18230400	0
18234000	0
18237600	0
18241200	0
18244800	0
18248400	0
18252000	0
18255600	4
18259200	193
18262800	40
18266400	18
18270000	26
18273600	26
18277200	26
18280800	18
18284400	16
18288000	11
18291600	0
18295200	0
18298800	0
18302400	0
18306000	0
18309600	0
18313200	0
18316800	0
18320400	0
18324000	0
18327600	0
18331200	0
18334800	0
18338400	116
18342000	313
18345600	25
18349200	15
18352800	17
18356400	40
18360000	40
18363600	273
18367200	121
18370800	23
18374400	8
18378000	0
18381600	0
18385200	0
18388800	0
18392400	0
18396000	0
18399600	0
18403200	0
18406800	0
18410400	0
18414000	0
18417600	0
18421200	0
18424800	0
18428400	0
18432000	0
18435600	46
18439200	122
18442800	280
18446400	23
18450000	377
18453600	439
18457200	409
18460800	100
18464400	118
18468000	0
18471600	0
18475200	0
18478800	0
18482400	0
18486000	0
18489600	0
18493200	0
18496800	0
18500400	0
18504000	0
18507600	0
18511200	0
18514800	3
18518400	8
18522000	17
18525600	17
18529200	40
18532800	41
18536400	25
18540000	114
18543600	222
18547200	381
18550800	295
18554400	107
18558000	0
18561600	0
18565200	0
18568800	0
18572400	0
18576000	0
18579600	0
18583200	0
18586800	0
18590400	0
18594000	0
18597600	0
18601200	2
18604800	89
18608400	226
18612000	400
18615600	676
18619200	718
18622800	769
18626400	539
18630000	630
18633600	498
18637200	369
18640800	138
18644400	0
18648000	0
18651600	0
18655200	0
18658800	0
18662400	0
18666000	0
18669600	0
18673200	0
18676800	0
18680400	0
18684000	121
18687600	276
18691200	435
18694800	607
18698400	565
18702000	188
18705600	135
18709200	133
18712800	108
18716400	99
18720000	290
18723600	37
18727200	0
18730800	0
18734400	0
18738000	0
18741600	0
18745200	0
18748800	0
18752400	0
18756000	0
18759600	0
18763200	0
18766800	0
18770400	0
18774000	40
18777600	81
18781200	100
18784800	19
18788400	25
18792000	26
18795600	152
18799200	107
18802800	62
18806400	72
18810000	55
18813600	0
18817200	0
18820800	0
18824400	0
18828000	0
18831600	0
18835200	0
18838800	0
18842400	0
18846000	0
18849600	0
18853200	0
18856800	0
18860400	1
18864000	8
18867600	12
18871200	17
18874800	25
18878400	153
18882000	131
18885600	19
18889200	330
18892800	419
18896400	34
18900000	0
18903600	0
18907200	0
18910800	0
18914400	0
18918000	0
18921600	0
18925200	0
18928800	0
18932400	0
18936000	0
18939600	0
18943200	0
18946800	0
18950400	0
18954000	0
18957600	1
18961200	2
18964800	2
18968400	2
18972000	1
18975600	16
18979200	9
18982800	0
18986400	0
18990000	0
18993600	0
18997200	0
19000800	0
19004400	0
19008000	0
19011600	0
19015200	0
19018800	0
19022400	0
19026000	0
19029600	159
19033200	331
19036800	498
19040400	367
19044000	540
19047600	497
19051200	273
19054800	155
19058400	13
19062000	15
19065600	7
19069200	0
19072800	0
19076400	0
19080000	0
19083600	0
19087200	0
19090800	0
19094400	0
19098000	0
19101600	0
19105200	0
19108800	0
19112400	0
19116000	0
19119600	0
19123200	9
19126800	104
19130400	108
19134000	133
19137600	17
19141200	25
19144800	17
19148400	14
19152000	7
19155600	0
19159200	0
19162800	0
19166400	0
19170000	0
19173600	0
19177200	0
19180800	0
19184400	0
19188000	0
19191600	0
19195200	0
19198800	0
19202400	0
19206000	0
19209600	0
19213200	44
19216800	16
19220400	25
19224000	25
19227600	18
19231200	16
19234800	13
19238400	6
19242000	0
19245600	0
19249200	0
19252800	0
19256400	0
19260000	0
19263600	0
19267200	0
19270800	0
19274400	0
19278000	0
19281600	0
19285200	0
19288800	129
19292400	256
19296000	421
19299600	369
19303200	254
19306800	274
19310400	274
19314000	286
19317600	119
19321200	118
19324800	165
19328400	97
19332000	30
19335600	0
19339200	0
19342800	0
19346400	0
19350000	0
19353600	0
19357200	0
19360800	0
19364400	0
19368000	0
19371600	0
19375200	0
19378800	0
19382400	9
19386000	12
19389600	17
19393200	18
19396800	11
19400400	18
19404000	357
19407600	499
19411200	276
19414800	64
19418400	5
19422000	0
19425600	0
19429200	0
19432800	0
19436400	0
19440000	0
19443600	0
19447200	0
19450800	0
19454400	0
19458000	0
19461600	81
19465200	186
19468800	120
19472400	352
19476000	107
19479600	113
19483200	135
19486800	135
19490400	108
19494000	97
19497600	158
19501200	97
19504800	4
19508400	0
19512000	0
19515600	0
19519200	0
19522800	0
19526400	0
19530000	0
19533600	0
19537200	0
19540800	0
19544400	0
19548000	52
19551600	112
19555200	282
19558800	194
19562400	568
19566000	740
19569600	775
19573200	663
19576800	661
19580400	476
19584000	477
19587600	222
19591200	3
19594800	0
19598400	0
19602000	0
19605600	0
19609200	0
19612800	0
19616400	0
19620000	0
19623600	0
19627200	0
19630800	0
19634400	0
19638000	0
19641600	9
19645200	202
19648800	112
19652400	20
19656000	259
19659600	261
19663200	223
19666800	201
19670400	298
19674000	97
19677600	0
19681200	0
19684800	0
19688400	0
19692000	0
19695600	0
19699200	0
19702800	0
19706400	0
19710000	0
19713600	0
19717200	0
19720800	0
19724400	0
19728000	0
19731600	0
19735200	0
19738800	45
19742400	152
19746000	110
19749600	104
19753200	336
19756800	297
19760400	150
19764000	10
19767600	0
19771200	0
19774800	0
19778400	0
19782000	0
19785600	0
19789200	0
19792800	0
19796400	0
19800000	0
19803600	0
19807200	33
19810800	241
19814400	406
19818000	388
19821600	139
19825200	255
19828800	46
19832400	18
19836000	16
19839600	13
19843200	6
19846800	0
19850400	8
19854000	0
19857600	0
19861200	0
19864800	0
19868400	0
19872000	0
19875600	0
19879200	0
19882800	0
19886400	0
19890000	0
19893600	0
19897200	0
19900800	8
19904400	7
19908000	33
19911600	35
19915200	36
19918800	35
19922400	32
19926000	261
19929600	286
19933200	105
19936800	2
19940400	0
19944000	0
19947600	0
19951200	0
19954800	0
19958400	0
19962000	0
19965600	0
19969200	0
19972800	0
19976400	0
19980000	0
19983600	0
19987200	0
19990800	0
19994400	41
19998000	17
20001600	116
20005200	19
20008800	111
20012400	93
20016000	43
20019600	123
20023200	6
20026800	0
20030400	0
20034000	0
20037600	0
20041200	0
20044800	0
20048400	0
20052000	0
20055600	0
20059200	0
20062800	0
20066400	67
20070000	283
20073600	398
20077200	561
20080800	537
20084400	665
20088000	716
20091600	729
20095200	629
20098800	598
20102400	431
20106000	189
20109600	44
20113200	0
20116800	0
20120400	0
20124000	0
20127600	0
20131200	0
20134800	0
20138400	0
20142000	0
20145600	0
20149200	0
20152800	8
20156400	270
20160000	439
20163600	579
20167200	649
20170800	571
20174400	254
20178000	529
20181600	385
20185200	466
20188800	366
20192400	187
20196000	2
20199600	0
20203200	0
20206800	0
20210400	0
20214000	0
20217600	0
20221200	0
20224800	0
20228400	0
20232000	0
20235600	0
20239200	44
20242800	15
20246400	7
20250000	11
20253600	16
20257200	17
20260800	3
20264400	1
20268000	0
20271600	16
20275200	4
20278800	195
20282400	0
20286000	0
20289600	0
20293200	0
20296800	0
20300400	0
20304000	0
20307600	0
20311200	0
20314800	0
20318400	0
20322000	0
20325600	41
20329200	263
20332800	157
20336400	423
20340000	406
20343600	420
20347200	252
20350800	120
20354400	126
20358000	17
20361600	5
20365200	210
20368800	3
20372400	0
20376000	0
20379600	0
20383200	0
20386800	0
20390400	0
20394000	0
20397600	0
20401200	0
20404800	0
20408400	0
20412000	0
20415600	255
20419200	74
20422800	93
20426400	235
20430000	45
20433600	239
20437200	258
20440800	109
20444400	16
20448000	4
20451600	11
20455200	0
20458800	0
20462400	0
20466000	0
20469600	0
20473200	0
20476800	0
20480400	0
20484000	0
20487600	0
20491200	0
20494800	0
20498400	0
20502000	0
20505600	9
20509200	10
20512800	16
20516400	17
20520000	117
20523600	19
20527200	15
20530800	17
20534400	4
20538000	0
20541600	0
20545200	0
20548800	0
20552400	0
20556000	0
20559600	0
20563200	0
20566800	0
20570400	0
20574000	0
20577600	0
20581200	0
20584800	93
20588400	274
20592000	422
20595600	458
20599200	546
20602800	550
20606400	253
20610000	257
20613600	112
20617200	56
20620800	5
20624400	0
20628000	0
20631600	0
20635200	0
20638800	0
20642400	0
20646000	0
20649600	0
20653200	0
20656800	0
20660400	0
20664000	0
20667600	0
20671200	0
20674800	104
20678400	150
20682000	451
20685600	625
20689200	390
20692800	251
20696400	277
20700000	260
20703600	414
20707200	321
20710800	128
20714400	0
20718000	0
20721600	0
20725200	0
20728800	0
20732400	0
20736000	0
20739600	0
20743200	0
20746800	0
20750400	0
20754000	0
20757600	73
20761200	243
20764800	414
20768400	577
20772000	669
20775600	675
20779200	685
20782800	549
20786400	618
20790000	425
20793600	356
20797200	159
20800800	0
20804400	0
20808000	0
20811600	0
20815200	0
20818800	0
20822400	0
20826000	0
20829600	0
20833200	0
20836800	0
20840400	0
20844000	69
20847600	258
20851200	417
20854800	571
20858400	664
20862000	723
20865600	399
20869200	436
20872800	585
20876400	520
20880000	387
20883600	152
20887200	0
20890800	0
20894400	0
20898000	0
20901600	0
20905200	0
20908800	0
20912400	0
20916000	0
20919600	0
20923200	0
20926800	0
20930400	31
20934000	250
20937600	405
20941200	613
20944800	673
20948400	718
20952000	736
20955600	723
20959200	680
20962800	565
20966400	387
20970000	149
20973600	0
20977200	0
20980800	0
20984400	0
20988000	0
20991600	0
20995200	0
20998800	0
21002400	0
21006000	0
21009600	0
21013200	0
21016800	0
21020400	215
21024000	116
21027600	100
21031200	19
21034800	18
21038400	19
21042000	18
21045600	32
21049200	6
21052800	4
21056400	0
21060000	0
21063600	0
21067200	0
21070800	0
21074400	0
21078000	0
21081600	0
21085200	0
21088800	0
21092400	0
21096000	0
21099600	0
21103200	0
21106800	0
21110400	7
21114000	14
21117600	17
21121200	1
21124800	1
21128400	115
21132000	18
21135600	98
21139200	53
21142800	8
21146400	0
21150000	0
21153600	0
21157200	0
21160800	0
21164400	0
21168000	0
21171600	0
21175200	0
21178800	0
21182400	0
21186000	0
21189600	27
21193200	0
21196800	131
21200400	489
21204000	146
21207600	13
21211200	128
21214800	394
21218400	143
21222000	458
21225600	402
21229200	122
21232800	0
21236400	0
21240000	0
21243600	0
21247200	0
21250800	0
21254400	0
21258000	0
21261600	0
21265200	0
21268800	0
21272400	0
21276000	34
21279600	239
21283200	509
21286800	611
21290400	706
21294000	706
21297600	257
21301200	127
21304800	252
21308400	519
21312000	395
21315600	155
21319200	0
21322800	0
21326400	0
21330000	0
21333600	0
21337200	0
21340800	0
21344400	0
21348000	0
21351600	0
21355200	0
21358800	0
21362400	0
21366000	84
21369600	9
21373200	10
21376800	33
21380400	36
21384000	18
21387600	18
21391200	116
21394800	332
21398400	64
21402000	30
21405600	0
21409200	0
21412800	0
21416400	0
21420000	0
21423600	0
21427200	0
21430800	0
21434400	0
21438000	0
21441600	0
21445200	0
21448800	0
21452400	117
21456000	166
21459600	135
21463200	274
21466800	295
21470400	128
21474000	384
21477600	242
21481200	15
21484800	2
21488400	122
21492000	0
21495600	0
21499200	0
21502800	0
21506400	0
21510000	0
21513600	0
21517200	0
21520800	0
21524400	0
21528000	0
21531600	0
21535200	0
21538800	0
21542400	18
21546000	106
21549600	562
21553200	754
21556800	579
21560400	615
21564000	576
21567600	462
21571200	327
21574800	81
21578400	0
21582000	0
21585600	0
21589200	0
21592800	0
21596400	0
21600000	0
21603600	0
21607200	0
21610800	0
21614400	0
21618000	0
21621600	0
21625200	0
21628800	4
21632400	13
21636000	243
21639600	412
21643200	477
21646800	459
21650400	541
21654000	593
21657600	407
21661200	133
21664800	0
21668400	0
21672000	0
21675600	0
21679200	0
21682800	0
21686400	0
21690000	0
21693600	0
21697200	0
21700800	0
21704400	0
21708000	16
21711600	223
21715200	454
21718800	603
21722400	708
21726000	760
21729600	779
21733200	762
21736800	686
21740400	583
21744000	414
21747600	135
21751200	0
21754800	0
21758400	0
21762000	0
21765600	0
21769200	0
21772800	0
21776400	0
21780000	0
21783600	0
21787200	0
21790800	0
21794400	11
21798000	220
21801600	451
21805200	602
21808800	715
21812400	768
21816000	689
21819600	561
21823200	471
21826800	454
21830400	372
21834000	0
21837600	0
21841200	0
21844800	0
21848400	0
21852000	0
21855600	0
21859200	0
21862800	0
21866400	0
21870000	0
21873600	0
21877200	0
21880800	0
21884400	0
21888000	6
21891600	0
21895200	0
21898800	0
21902400	0
21906000	43
21909600	0
21913200	12
21916800	0
21920400	0
21924000	0
21927600	0
21931200	0
21934800	0
21938400	0
21942000	0
21945600	0
21949200	0
21952800	0
21956400	0
21960000	0
21963600	0
21967200	0
21970800	176
21974400	81
21978000	18
21981600	122
21985200	13
21988800	129
21992400	139
21996000	21
21999600	0
22003200	0
22006800	0
22010400	0
22014000	0
22017600	0
22021200	0
22024800	0
22028400	0
22032000	0
22035600	0
22039200	0
22042800	0
22046400	0
22050000	0
22053600	0
22057200	11
22060800	2
22064400	9
22068000	117
22071600	139
22075200	13
22078800	34
22082400	110
22086000	71
22089600	0
22093200	0
22096800	0
22100400	0
22104000	0
22107600	0
22111200	0
22114800	0
22118400	0
22122000	0
22125600	0
22129200	0
22132800	0
22136400	0
22140000	0
22143600	35
22147200	69
22150800	16
22154400	31
22158000	34
22161600	128
22165200	138
22168800	228
22172400	151
22176000	221
22179600	17
22183200	0
22186800	0
22190400	0
22194000	0
22197600	0
22201200	0
22204800	0
22208400	0
22212000	0
22215600	0
22219200	0
22222800	0
22226400	0
22230000	125
22233600	398
22237200	221
22240800	187
22244400	128
22248000	142
22251600	138
22255200	20
22258800	13
22262400	0
22266000	0
22269600	0
22273200	0
22276800	0
22280400	0
22284000	0
22287600	0
22291200	0
22294800	0
22298400	0
22302000	0
22305600	0
22309200	0
22312800	0
22316400	0
22320000	0
22323600	0
22327200	0
22330800	43
22334400	122
22338000	19
22341600	7
22345200	0
22348800	287
22352400	93
22356000	0
22359600	0
22363200	0
22366800	0
22370400	0
22374000	0
22377600	0
22381200	0
22384800	0
22388400	0
22392000	0
22395600	0
22399200	0
22402800	0
22406400	119
22410000	16
22413600	22
22417200	34
22420800	34
22424400	16
22428000	7
22431600	0
22435200	0
22438800	0
22442400	0
22446000	0
22449600	0
22453200	0
22456800	0
22460400	0
22464000	0
22467600	0
22471200	0
22474800	0
22478400	0
22482000	0
22485600	0
22489200	0
22492800	1
22496400	8
22500000	112
22503600	386
22507200	264
22510800	123
22514400	19
22518000	11
22521600	27
22525200	0
22528800	0
22532400	0
22536000	0
22539600	0
22543200	0
22546800	0
22550400	0
22554000	0
22557600	0
22561200	0
22564800	0
22568400	0
22572000	0
22575600	0
22579200	0
22582800	0
22586400	0
22590000	0
22593600	0
22597200	249
22600800	18
22604400	10
22608000	0
22611600	0
22615200	0
22618800	0
22622400	0
22626000	0
22629600	0
22633200	0
22636800	0
22640400	0
22644000	0
22647600	0
22651200	0
22654800	0
22658400	0
22662000	0
22665600	2
22669200	8
22672800	22
22676400	17
22680000	17
22683600	16
22687200	7
22690800	7
22694400	0
22698000	0
22701600	0
22705200	0
22708800	0
22712400	0
22716000	0
22719600	0
22723200	0
22726800	0
22730400	0
22734000	0
22737600	0
22741200	0
22744800	0
22748400	0
22752000	1
22755600	8
22759200	22
22762800	33
22766400	34
22770000	23
22773600	19
22777200	5
22780800	0
22784400	0
22788000	0
22791600	0
22795200	0
22798800	0
22802400	0
22806000	0
22809600	0
22813200	0
22816800	0
22820400	0
22824000	0
22827600	0
22831200	0
22834800	166
22838400	399
22842000	411
22845600	549
22849200	611
22852800	260
22856400	521
22860000	482
22863600	88
22867200	0
22870800	0
22874400	0
22878000	0
22881600	0
22885200	0
22888800	0
22892400	0
22896000	0
22899600	0
22903200	0
22906800	0
22910400	0
22914000	0
22917600	0
22921200	0
22924800	1
22928400	0
22932000	20
22935600	122
22939200	386
22942800	125
22946400	18
22950000	4
22953600	0
22957200	0
22960800	0
22964400	0
22968000	0
22971600	0
22975200	0
22978800	0
22982400	0
22986000	0
22989600	0
22993200	0
22996800	0
23000400	0
23004000	0
23007600	49
23011200	273
23014800	31
23018400	22
23022000	0
23025600	0
23029200	114
23032800	403
23036400	175
23040000	118
23043600	0
23047200	0
23050800	0
23054400	0
23058000	0
23061600	0
23065200	0
23068800	0
23072400	0
23076000	0
23079600	0
23083200	0
23086800	0
23090400	0
23094000	127
23097600	335
23101200	446
23104800	598
23108400	398
23112000	453
23115600	539
23119200	368
23122800	85
23126400	2
23130000	0
23133600	0
23137200	0
23140800	0
23144400	0
23148000	0
23151600	0
23155200	0
23158800	0
23162400	0
23166000	0
23169600	0
23173200	0
23176800	0
23180400	0
23184000	0
23187600	9
23191200	7
23194800	8
23198400	0
23202000	0
23205600	15
23209200	4
23212800	0
23216400	0
23220000	0
23223600	0
23227200	0
23230800	0
23234400	0
23238000	0
23241600	0
23245200	0
23248800	0
23252400	0
23256000	0
23259600	0
23263200	0
23266800	0
23270400	0
23274000	0
23277600	0
23281200	0
23284800	0
23288400	0
23292000	0
23295600	0
23299200	0
23302800	0
23306400	0
23310000	0
23313600	0
23317200	0
23320800	0
23324400	0
23328000	0
23331600	0
23335200	0
23338800	0
23342400	0
23346000	0
23349600	0
23353200	0
23356800	0
23360400	0
23364000	0
23367600	0
23371200	0
23374800	0
23378400	14
23382000	3
23385600	0
23389200	0
23392800	0
23396400	0
23400000	0
23403600	0
23407200	0
23410800	0
23414400	0
23418000	0
23421600	0
23425200	0
23428800	0
23432400	0
23436000	0
23439600	198
23443200	0
23446800	94
23450400	235
23454000	243
23457600	403
23461200	125
23464800	215
23468400	354
23472000	237
23475600	0
23479200	0
23482800	0
23486400	0
23490000	0
23493600	0
23497200	0
23500800	0
23504400	0
23508000	0
23511600	0
23515200	0
23518800	0
23522400	0
23526000	229
23529600	370
23533200	541
23536800	667
23540400	553
23544000	509
23547600	483
23551200	492
23554800	381
23558400	151
23562000	0
23565600	0
23569200	0
23572800	0
23576400	0
23580000	0
23583600	0
23587200	0
23590800	0
23594400	0
23598000	0
23601600	0
23605200	0
23608800	0
23612400	0
23616000	0
23619600	227
23623200	555
23626800	716
23630400	720
23634000	691
23637600	610
23641200	454
23644800	234
23648400	0
23652000	0
23655600	0
23659200	0
23662800	0
23666400	0
23670000	0
23673600	0
23677200	0
23680800	0
23684400	0
23688000	0
23691600	0
23695200	0
23698800	0
23702400	58
23706000	12
23709600	19
23713200	22
23716800	23
23720400	21
23724000	0
23727600	2
23731200	0
23734800	0
23738400	0
23742000	0
23745600	0
23749200	0
23752800	0
23756400	0
23760000	0
23763600	0
23767200	0
23770800	0
23774400	0
23778000	0
23781600	0
23785200	0
23788800	0
23792400	6
23796000	20
23799600	226
23803200	400
23806800	124
23810400	15
23814000	1
23817600	6
23821200	0
23824800	0
23828400	0
23832000	0
23835600	0
23839200	0
23842800	0
23846400	0
23850000	0
23853600	0
23857200	0
23860800	0
23864400	0
23868000	0
23871600	0
23875200	47
23878800	12
23882400	111
23886000	77
23889600	261
23893200	505
23896800	478
23900400	171
23904000	0
23907600	0
23911200	0
23914800	0
23918400	0
23922000	0
23925600	0
23929200	0
23932800	0
23936400	0
23940000	0
23943600	0
23947200	0
23950800	0
23954400	0
23958000	102
23961600	374
23965200	526
23968800	119
23972400	76
23976000	259
23979600	154
23983200	164
23986800	168
23990400	39
23994000	0
23997600	0
24001200	0
24004800	0
24008400	0
24012000	0
24015600	0
24019200	0
24022800	0
24026400	0
24030000	0
24033600	0
24037200	0
24040800	0
24044400	0
24048000	0
24051600	0
24055200	17
24058800	7
24062400	117
24066000	74
24069600	12
24073200	0
24076800	0
24080400	0
24084000	0
24087600	0
24091200	0
24094800	0
24098400	0
24102000	0
24105600	0
24109200	0
24112800	0
24116400	0
24120000	0
24123600	0
24127200	0
24130800	0
24134400	0
24138000	5
24141600	18
24145200	21
24148800	8
24152400	7
24156000	0
24159600	0
24163200	0
24166800	0
24170400	0
24174000	0
24177600	0
24181200	0
24184800	0
24188400	0
24192000	0
24195600	0
24199200	0
24202800	0
24206400	0
24210000	0
24213600	0
24217200	0
24220800	0
24224400	0
24228000	0
24231600	0
24235200	44
24238800	19
24242400	12
24246000	0
24249600	0
24253200	0
24256800	0
24260400	0
24264000	0
24267600	0
24271200	0
24274800	0
24278400	0
24282000	0
24285600	0
24289200	0
24292800	0
24296400	0
24300000	0
24303600	0
24307200	0
24310800	5
24314400	18
24318000	21
24321600	21
24325200	108
24328800	11
24332400	0
24336000	0
24339600	0
24343200	0
24346800	0
24350400	0
24354000	0
24357600	0
24361200	0
24364800	0
24368400	0
24372000	0
24375600	0
24379200	0
24382800	0
24386400	0
24390000	0
24393600	0
24397200	6
24400800	107
24404400	244
24408000	498
24411600	502
24415200	441
24418800	333
24422400	111
24426000	0
24429600	0
24433200	0
24436800	0
24440400	0
24444000	0
24447600	0
24451200	0
24454800	0
24458400	0
24462000	0
24465600	0
24469200	0
24472800	0
24476400	0
24480000	0
24483600	89
24487200	81
24490800	238
24494400	385
24498000	341
24501600	341
24505200	360
24508800	96
24512400	0
24516000	0
24519600	0
24523200	0
24526800	0
24530400	0
24534000	0
24537600	0
24541200	0
24544800	0
24548400	0
24552000	0
24555600	0
24559200	0
24562800	55
24566400	330
24570000	495
24573600	622
24577200	677
24580800	689
24584400	652
24588000	546
24591600	389
24595200	97
24598800	0
24602400	0
24606000	0
24609600	0
24613200	0
24616800	0
24620400	0
24624000	0
24627600	0
24631200	0
24634800	0
24638400	0
24642000	0
24645600	0
24649200	49
24652800	332
24656400	502
24660000	633
24663600	688
24667200	690
24670800	650
24674400	544
24678000	384
24681600	90
24685200	0
24688800	0
24692400	0
24696000	0
24699600	0
24703200	0
24706800	0
24710400	0
24714000	0
24717600	0
24721200	0
24724800	0
24728400	0
24732000	0
24735600	41
24739200	321
24742800	484
24746400	616
24750000	664
24753600	665
24757200	112
24760800	188
24764400	89
24768000	5
24771600	0
24775200	0
24778800	0
24782400	0
24786000	0
24789600	0
24793200	0
24796800	0
24800400	0
24804000	0
24807600	0
24811200	0
24814800	0
24818400	0
24822000	0
24825600	0
24829200	3
24832800	5
24836400	7
24840000	7
24843600	213
24847200	113
24850800	20
24854400	2
24858000	0
24861600	0
24865200	0
24868800	0
24872400	0
24876000	0
24879600	0
24883200	0
24886800	0
24890400	0
24894000	0
24897600	0
24901200	0
24904800	0
24908400	0
24912000	0
24915600	3
24919200	5
24922800	6
24926400	7
24930000	5
24933600	3
24937200	19
24940800	1
24944400	0
24948000	0
24951600	0
24955200	0
24958800	0
24962400	0
24966000	0
24969600	0
24973200	0
24976800	0
24980400	0
24984000	0
24987600	0
24991200	0
24994800	0
24998400	97
25002000	0
25005600	0
25009200	38
25012800	111
25016400	67
25020000	301
25023600	318
25027200	54
25030800	0
25034400	0
25038000	0
25041600	0
25045200	0
25048800	0
25052400	0
25056000	0
25059600	0
25063200	0
25066800	0
25070400	0
25074000	0
25077600	0
25081200	0
25084800	0
25088400	0
25092000	0
25095600	0
25099200	0
25102800	0
25106400	0
25110000	0
25113600	0
25117200	0
25120800	0
25124400	0
25128000	0
25131600	0
25135200	0
25138800	0
25142400	0
25146000	0
25149600	0
25153200	0
25156800	0
25160400	0
